=1	=1	=1	=1	=1
16	1	.	you	6
16	0	.	in	5
16	0	.	a	6
8.	1	.	trance.	3
16	1	3	If	6
16	0	.	you	5
=12	=12	=12	=12	=12
8	1	.	don't	1
16	1	.	buy	6
16	0	.	my	5
16	1	.	re-	6
16	0	.	-cord	4
16	0	.	I	6
8	1	.	got	5
16	0	.	my	6
8	1	.	ad-	3
8	1	.	-vance	6
8	0	3	I	5
=13	=13	=13	=13	=13
16	1	.	drink	1
8	0	.	it;	6
16	0	1	I	5
16	1	.	think	6
8	0	.	it;	4
16	0	1	I	6
16	1	.	see	5
8	0	.	it;	6
16	0	1	I	3
16	1	.	be	6
8	0	.	it.	5
16	0	3	I	6
=14	=14	=14	=14	=14
8	1	.	love	1
8	0	.	Brass	6
16	1	.	Mon-	5
16	0	.	-key	6
16	1	.	but	4
16	0	.	I	6
8	1	.	won't	5
8	1	.	give	6
16	1	.	D	3
8.	0	.	it.	6
=15	=15	=15	=15	=15
16	0	4	We	1
8	1	.	got	6
16	0	.	the	5
16	1	.	bo-	6
8	0	.	-ttle	4
8	1	3	you	6
8	1	.	got	5
16	0	.	the	6
8	1	.	cup;	3
8	.	.	.	6
=16	=16	=16	=16	=16
16	1	3	Come	1
16	0	.	on	6
16	1	.	e-	5
16	0	.	-very-	6
16	1	.	-bo-	4
16	0	.	-dy	6
8	1	.	let's	5
8	1	.	get	6
4.	1	.	f.	3
!!!OTL:Brass Monkey
!!!RTL:Licensed to Ill
!!!RRD:1987/01/05
!!!RRM:Def Jam
!!!RC#:07020
!!!BPP:48
!!!BPD:1987/04/25
!!!COC:the Beastie Boys
!!!COL1:Ad-Rock
!!!COM1:Adam Keefe Horovitz
!!!CDT1:1966/10/31->2016/01/
!!!COL2:MCA
!!!COM2:Adam Nathaiel Yauch
!!!CDT2:1964/08/05->2012/05/04
!!!COL3:Mike D
!!!COM3:Michael Diamond
!!!CDT3:1965/11/20->2016/01/
!!!ENC:Nathaniel Condit-Schultz
!!!EED:Nathaniel Condit-Schultz
!!!RDT:2014/-2016/
!!!EST:In progress
=1	=1	=1	=1	=1
8	.	.	.	1
16	1	4	All	6
16	0	.	you	5
16	1	.	Tre-	6
8	0	.	-kkies	4
16	0	1	and	6
8	1	.	T	5
16	0	.	V	6
8	1	.	a-	3
8.	1	.	-ddicts	6
=2	=2	=2	=2	=2
16	.	.	.	1
16	0	3	Don't	6
16	1	.	mean	5
16	0	.	to	6
8	1	.	diss	4
16	0	2	don't	6
8	1	.	mean	5
16	0	.	to	6
8	1	.	bring	3
8	1	.	sta-	6
8	1	.	-tic	5
=3	=3	=3	=3	=3
8	.	.	.	1
16	1	3	All	6
16	0	.	you	5
16	1	.	Kling-	6
8	0	.	-ons	4
8	1	.	in	6
16	0	.	the	5
16	1	.	fu-	6
8	0	.	-ckin	3
16	1	.	house	6
8	.	.	.	5
=4	=4	=4	=4	=4
8	1	3	Grab	1
16	0	.	your	6
8	1	.	back	5
8	1	.	street	6
8	1	.	.	4
16	0	.	and	6
8	1	.	get	5
4	1	.	loud	6
=5	=5	=5	=5	=5
16	1	3	blow-	1
16	0	.	-in'	6
8	1	.	doors	5
8	0	.	off	6
8	1	.	hing-	4
8	0	.	-es	6
8	.	.	.	5
16	1	3	grab	6
16	0	.	you	3
16	1	.	with	6
16	0	.	the	5
=6	=6	=6	=6	=6
8	1	.	pinch-	1
8	0	.	-ers	6
16	.	.	.	5
16	0	3	And	6
8	1	.	no	4
16	.	.	.	6
16	0	1	I	5
24	1	.	di-	6
24	0	.	-dn't	3
24	0	.	re-	6
8	1	.	-ti-	5
8	0	.	-re	6
=7	=7	=7	=7	=7
16	.	.	.	1
16	0	3	I'll	6
16	1	.	snatch	5
16	0	.	you	6
8	1	.	up	4
16	1	.	with	6
16	0	.	the	5
16	1	.	nee-	6
16	0	.	-dle	3
8	1	.	nose	6
8	1	.	pli-	5
8	0	.	-ers	6
=8	=8	=8	=8	=8
1	.	.	.	1
=9	=9	=9	=9	=9
8	.	.	.	1
8	1	4	Like	6
16	1	.	mu-	5
16	0	.	-tu-	6
16	1	.	-al	4
16	0	.	of	6
8	1	.	O-	5
16	0	.	-ma-	6
8.	1	.	-ha	3
8	.	.	.	6
=10	=10	=10	=10	=10
16	.	.	.	1
16	0	3	got	6
16	1	.	the	5
16	0	.	ill	6
16	1	.	boat.	4
16	0	.	You've	6
16	1	.	ne-	5
16	0	.	-ver	6
8	1	.	seen	3
16	0	.	be-	6
8.	1	.	-fore	5
8	.	.	.	6
=11	=11	=11	=11	=11
4	1	4	gli-	1
4	1	.	-din'	6
8	1	.	in	5
16	0	.	the	6
8	1	.	glades.	4
16	.	.	.	6
16	0	3	And	5
16	.	.	.	6
=12	=12	=12	=12	=12
8	1	.	like	1
8	1	.	Lorne	6
8	1	.	Greene	5
16	0	1	you	6
8	1	.	know	4
16	0	.	I	6
8	1	.	get	5
8	1	.	paid.	6
8	.	.	.	3
=13	=13	=13	=13	=13
16	.	.	.	1
8	1	4	Like	6
16	0	.	Ca-	5
8	1	.	-pre-	6
8	0	.	-se	4
8	1	1	with	6
16	0	.	the	5
8.	1	.	ba-	6
8	1	.	-sil	3
=14	=14	=14	=14	=14
8	.	.	.	1
8	1	3	Not	6
16	1	.	goo-	5
16	0	.	-fy	6
8	1	.	like	4
16	1	1	Da-	6
16	0	.	-rren	5
16	0	.	or	6
8.	1	.	Ha-	3
8	1	.	-zel	6
=15	=15	=15	=15	=15
8	.	.	.	1
16	1	3	I'm	6
16	0	.	a	5
16	1	.	mo-	6
16	0	.	-ther-	4
16	1	.	-fu-	6
16	0	.	-ckin'	5
8	1	.	Nick	6
16	0	.	at	3
8	1	.	Nite	6
16	.	.	.	5
8	0	3	with	6
=16	=16	=16	=16	=16
8	1	.	cla-	1
16	1	.	-ssics	6
16	0	.	re-	5
16	1	.	-ru-	6
16	0	.	-nnin'	4
16	1	.	that	6
16	0	.	you	5
8	1	.	know	6
8	1	1	all	3
8	1	.	right.	6
8	1	4	Now	5
=17	=17	=17	=17	=17
16	1	.	re-	1
8	0	.	-main	6
8	1	.	calm	5
8	1	1	no	6
16	0	.	a-	4
8	1	.	-larm	6
16	1	1	cause	5
16	0	.	my	6
8	1	.	farm	3
8	1	.	ain't	6
=18	=18	=18	=18	=18
16	1	.	fat.	1
16	.	.	.	6
16	0	3	So	5
8	1	.	what's	6
8	1	.	up	4
16	0	.	with	6
8	1	.	that.	5
8	.	.	.	6
16	0	3	I've	3
8	1	.	got	6
8	1	.	friends	5
=19	=19	=19	=19	=19
16	0	.	and	1
16	1	.	fa-	6
16	0	.	-mi-	5
8	1	.	-ly	6
8	1	1	that	4
8	1	.	I	6
16	0	.	re-	5
8	1	.	-spect	6
8	1	3	When	3
16	0	.	I	6
=20	=20	=20	=20	=20
16	1	.	think	1
8	0	.	I'm	6
16	0	.	too	5
8	1	.	good	6
16	0	1	they	4
8	1	.	put	6
16	0	.	me	5
8	1	.	in	6
16	1	.	check.	3
16	.	.	.	6
16	1	4	So	5
16	0	.	be-	6
=21	=21	=21	=21	=21
8	1	.	-lieve	1
16	1	.	when	6
16	0	.	I	5
16	1	.	say	6
16	0	.	I'm	4
8	1	.	no	6
16	1	.	be-	5
16	0	.	-tter	6
8	1	.	than	3
8	1	.	you;	6
16	.	.	.	5
16	0	3	ex-	6
=22	=22	=22	=22	=22
8	1	.	-cept	1
16	1	.	when	6
16	0	.	I	5
8	1	.	rap	6
16	1	.	so	4
16	0	.	I	6
16	1	.	guess	5
16	0	.	it	6
8	1	.	ain't	3
8	1	.	true.	6
8	1	4	Like	5
=23	=23	=23	=23	=23
8	1	.	that	1
8	1	.	y'all	6
8	1	.	and	5
8	1	.	you	6
8	1	.	just	4
8	1	.	don't	6
8	1	.	stop.	5
8	.	.	.	6
=24	=24	=24	=24	=24
16	1	3	guar-	1
8	0	.	-an-	6
8	1	.	-teed	5
16	0	.	to	6
8	1	.	make	4
16	0	.	your	6
8	1	.	bo-	5
16	0	.	-dy	6
8	1	.	rock.	3
8	.	.	.	6
=1	=1	=1	=1	=1
8	.	.	.	1
8	1	4	Said	6
8	1	.	Doc	5
16	.	.	.	6
8	1	2	what's	4
16	0	.	the	6
8	1	.	con-	5
8	1	.	-di-	6
8	0	.	-tion	3
=2	=2	=2	=2	=2
8	.	.	.	1
16	1	3	I'm	6
16	0	.	a	5
8.	1	.	man	6
16	1	1	that's	4
16	.	.	.	6
8	1	.	on	5
16	0	.	a	6
8	1	.	mi-	3
8	0	.	-ssion	6
=3	=3	=3	=3	=3
8	.	.	.	1
8	1	3	Said	6
8	1	.	son	5
8	.	.	.	6
8	1	2	you'd	4
16	1	.	be-	6
16	0	.	-tter	5
8	1	.	li-	6
16	0	.	-sten	3
16	.	.	.	6
=4	=4	=4	=4	=4
8	1	3	Stuck	1
16	1	.	in	6
16	0	.	your	5
8.	1	.	ass-	6
8	1	1	is	4
32	1	.	an	6
32	0	.	e-	5
8	1	.	-lec-	6
8	1	.	-tri-	3
8	0	.	-cian	6
=5	=5	=5	=5	=5
4	.	.	.	1
8	1	3	Like	6
16	0	.	a	5
8	1	.	sci-	6
8	0	.	-en-	4
16	1	.	-tist	6
4	.	.	.	5
=6	=6	=6	=6	=6
4	1	3	Mmm	1
16	1	.	when	6
16	0	.	I'm	5
16	0	.	a-	6
8	1	.	-pply-	4
8	0	.	-in'	6
16	1	.	this	5
4	.	.	.	6
=7	=7	=7	=7	=7
8	.	.	.	1
8	1	3	Me-	6
16	0	.	-thod	5
16	1	.	of	6
16	0	.	con-	4
16	1	.	-tro-	6
16	.	.	.	5
16	0	1	-llin'	6
8	1	.	my	3
8	1	.	mind;	6
8	1	3	Like	5
=8	=8	=8	=8	=8
8	1	.	Ein-	1
16	1	.	-stein	6
16	0	.	the	5
8	1	.	ra-	6
16	0	.	-ppin'	4
8	1	.	Duke	6
8	1	.	com-	5
8.	1	.	-bined	6
8	0	4	.	3
=9	=9	=9	=9	=9
8	1	.	Hey	1
16	1	.	ba-	6
16	0	.	-by	5
16	1	.	bu-	6
16	0	.	-bba	4
8	1	.	now	6
8	1	1	what	5
16	0	.	the	6
8	1	.	deal;	3
16	0	3	I	6
16	1	.	di-	5
16	0	.	-dn't	6
=10	=10	=10	=10	=10
8	1	.	know	1
16	0	.	you	6
8	1	.	go	5
16	0	.	for	6
8	1	.	that	4
8	1	.	mass	6
8	0	.	a-	5
8	1	.	-ppeal	6
8	0	3	Some	3
=11	=11	=11	=11	=11
8	1	.	call	1
16	1	.	it	6
16	0	.	sa-	5
16	1	.	-lu-	6
16	0	.	-gi	4
8	.	.	.	6
8	1	2	some	5
16	1	.	hot	6
16	0	.	po-	3
16	1	.	-ta-	6
16	0	.	-to	5
8	.	.	.	6
=12	=12	=12	=12	=12
16	1	3	I	1
8	0	.	stole	6
16	0	.	your	5
8	1	.	mic	6
16	1	.	but	4
16	0	.	you	6
8	1	.	won't	5
16	1	.	see	6
16	0	.	it	3
16	1	.	la-	6
16	0	.	-ter	5
16	.	.	.	6
16	0	3	'Cause	4
=13	=13	=13	=13	=13
16	1	.	I	1
8	0	.	work	6
8	1	.	ma-	5
16	0	.	-gic	6
16	1	1	like	4
16	0	.	a	6
8	1	.	ma-	5
8	1	.	-gi-	6
8	1	.	-cian	3
8	.	.	.	6
=14	=14	=14	=14	=14
16	1	3	I	1
8	0	.	add	6
8	1	.	up	5
8	1	.	like	6
8	1	1	mathe-	4
16	0	.	-ma-	6
8	1	.	-ti-	5
8	0	.	-cian	6
16	1	3	I'm	3
16	0	.	a	6
=15	=15	=15	=15	=15
8	1	.	bank	1
8	1	.	cash-	6
8.	1	.	-ier	5
16	.	.	.	6
8	1	3	en-	4
8	1	.	-gi-	6
8	1	.	-neer	5
8	.	.	.	6
=16	=16	=16	=16	=16
8	1	3	I	1
8	1	.	wear	6
16	1	.	co-	5
16	0	.	-tton	6
16	1	.	but	4
16	0	.	I	6
8	1	.	don't	5
8	1	.	wear	6
4	1	.	sheer.	3
=17	=17	=17	=17	=17
8	.	.	.	1
16	0	4	Sha-	6
8	1	.	-zam	5
8	1	.	and	6
8	1	.	a-	4
8	1	.	-bra-	6
16	0	.	-ca-	5
8	1	.	-da-	6
8	0	.	-bra	3
=18	=18	=18	=18	=18
8	.	.	.	1
16	1	3	In	6
16	0	.	the	5
8	1	.	whip	6
16	0	.	I'm	4
8	1	.	go-	6
16	0	.	-nna	5
8	1	.	cruise	6
8	1	.	past	3
8	0	.	ya.	6
=19	=19	=19	=19	=19
8	.	.	.	1
8	1	3	Yo	6
16	1	.	mo-	5
16	0	.	-ney	6
8	1	.	don't	4
8	1	.	chump	6
16	0	.	your-	5
8.	1	.	-self	6
8	.	.	.	3
=20	=20	=20	=20	=20
8	1	3	Put	1
8	1	.	that	6
8	1	.	shit	5
8	1	.	back	6
8	1	.	on	4
16	0	.	the	6
8.	1	.	shelf.	5
8	.	.	.	6
=21	=21	=21	=21	=21
8	1	3	Light	1
8	1	.	rays	6
8	1	.	bla-	5
8	1	.	-zin'	6
16	.	.	.	4
16	0	3	You're	6
16	1	.	out	5
16	0	.	of	6
8	1	.	phase	3
8	1	.	and	6
=22	=22	=22	=22	=22
8.	.	.	.	1
16	0	3	my	6
16	1	.	crews	5
16	0	.	a-	6
8	1	.	-maz-	4
8	1	.	-in'	6
16	.	.	.	5
