=0	=0	=0	=0	=0
=15	=15	=15	=15	=15
8	.	.	.	1
16	1	3	you+	6
16	0	.	can	5
8	1	.	have^	6
8	0	.	them)	4
8	1	.	bim-	6
8	1	.	-bos.	5
8	.	.	.	6
8	0	3	i'll	3
=16	=16	=16	=16	=16
8	1	.	keep^	1
8	1	.	my	6
16	1	.	wo-	5
16	0	.	-men|	6
8	1	.	like<	4
8	1	.	Flo_	6
8	1	.	_Jo.	5
8.	.	.	.	6
16	0	4	a	3
=17	=17	=17	=17	=17
8	1	.	word(	1
16	1	.	to<	6
16	0	.	the	5
8	1	.	thick)	6
8	1	.	soul_	4
8	1	.	_sis-	6
16	0	.	-tas.	5
16	0	3	i+	6
16	1	.	wa-	3
16	0	.	-nna	6
8	1	.	get_	5
=18	=18	=18	=18	=18
8	1	.	_with^	1
8	0	.	you.	6
16	.	.	.	5
16	0	3	i+	6
8	1	.	won't	4
8	1	.	cuss,	6
8	0	.	or[	5
8	1	.	hit^	6
8	0	.	you,	3
=19	=19	=19	=19	=19
8	.	.	.	1
16	1	3	but[	6
16	0	.	i+	5
16	1	.	go-	6
16	0	.	-tta	4
8	1	.	be	6
8	1	.	straight+	5
16	1	3	when<	6
16	0	.	i+	3
16	1	.	say^	6
16	0	.	"i+	5
16	1	.	wa-	6
16	0	.	-nna	4
=20	=20	=20	=20	=20
8	1	.	fuck{	1
8	.	.	.	6
8	1	3	till<	5
8	0	.	the	6
8	1	.	break_	4
8	.	.	.	6
8	1	.	_of_	5
8	.	.	.	6
=21	=21	=21	=21	=21
4	1	.	_dawn".	1
16	1	3	ba-	6
16	0	.	-by+	5
16	1	.	got^	6
16	0	.	it|	4
16	1	.	go-	6
16	0	.	-ing_	5
8.	1	.	_on.	6
16	0	3	a	3
16	1	.	lot(	6
16	0	.	of<	5
=22	=22	=22	=22	=22
8	1	.	simps+	1
8	0	.	won't	6
8	1	.	like^	5
8	0	.	this)	6
4	1	.	song,	4
16	.	.	.	6
16	0	4	because[	5
8	1	.	them)	6
=23	=23	=23	=23	=23
8	1	.	punks+	1
16	1	.	like^	6
16	0	.	to<	5
16	1	.	hit_	6
16	0	.	_it_	4
16	0	.	_and_	6
16	1	.	_quit_	5
16	0	.	_it,	6
4	.	.	.	3
16	0	3	and[	6
8	1	.	i'd	5
=24	=24	=24	=24	=24
8	1	.	ra-	1
8	0	.	-ther^	6
8	1	.	stay,	5
16	0	.	and[	6
8.	1	.	play.	4
8.	.	.	.	6
16	0	3	;because[	5
8	1	.	i'm^	6
=25	=25	=25	=25	=25
4	1	.	long,	1
16	.	.	.	6
16	0	3	and[	5
8	1	.	i'm^	6
4	1	.	strong,	4
16	.	.	.	6
16	0	3	and[	5
8	1	.	i'm^	6
=26	=26	=26	=26	=26
16	1	.	down(	1
16	0	.	to<	6
16	1	.	get^	5
16	0	.	the	6
8	1	.	fric-	4
16	0	.	-tion|	6
4	1	.	on.	5
16	.	.	.	6
4	1	4	so/	3
=27	=27	=27	=27	=27
16	1	.	la-	1
8.	0	.	-dies*	6
4	.	.	.	5
16	1	3	la-	6
8.	0	.	-dies/	4
8	.	.	.	6
16	1	3	if[	5
16	0	.	you+	6
=28	=28	=28	=28	=28
16	1	.	want	1
16	0	.	to	6
8	1	.	roll^	5
8	1	.	my	6
8	1	.	Mer-	4
16	1	.	-ce-	6
8.	0	.	-des:	5
8	.	.	jæ	6
8	1	3	then[	3
=29	=29	=29	=29	=29
16	1	.	turn	1
16	0	.	a-	6
4	1	.	-round.	5
8	.	.	.	6
16	1	3	,stick{	4
16	0	.	it|	6
8	1	.	out.	5
8	.	.	.	6
16	1	3	e-	3
16	0	.	-ven	6
=30	=30	=30	=30	=30
8	1	.	white_	1
8	1	.	_boys+	6
8	1	.	got	5
16	0	.	to	6
4	1	.	shout^	4
16	.	.	.	6
16	1	3	"ba-	5
16	0	.	-by+	6
8	1	.	got^	3
=-31	=-31	=-31	=-31	=-31
8	1	.	back".	1
2..	.	.	.	6
=0	=0	=0	=0	=0
2..	.	.	.	1
16	1	4	so/	6
16	0	.	your)	5
=1	=1	=1	=1	=1
8	1	.	girl-	1
8	1	.	-friend+	6
8	1	.	rolls{	5
8	0	.	a	6
8.	1	.	Hon-	4
16	0	.	-da.	6
8	.	.	.	5
16	1	3	play-	6
16	0	.	-ing^	3
=2	=2	=2	=2	=2
8	1	.	work-	1
8	1	.	-out_	6
8	1	.	_tapes(	5
8	0	.	by	6
8.	1	.	Fon-	4
16	0	.	-da.	6
8	.	.	.	5
8	0	3	,but[	6
=3	=3	=3	=3	=3
8	1	.	Fon-	1
16	0	.	-da+	6
8	1	.	ain't	5
8	1	.	got^	6
16	0	.	a	4
16	1	.	mo-	6
16	0	.	-tor|	5
16	1	1	in<	6
16	0	.	the	3
16	1	.	back(	6
16	0	.	of<	5
8	1	.	her	6
=4	=4	=4	=4	=4
8.	1	.	Hon-	1
16	0	.	-da.	6
8	.	.	.	5
8	0	4	my	6
8	1	.	an-	4
8	0	.	-a-	6
8	1	.	-con-	5
8	0	.	-da+	6
=5	=5	=5	=5	=5
8	1	3	don't	1
8	.	.	.	6
8	1	.	want^	5
8	.	.	.	6
8	1	.	none;	4
8	0	3	un-	6
8	1	.	-less[	5
8	0	.	you+	6
=6	=6	=6	=6	=6
8	1	.	got^	1
8	.	.	.	6
4	1	.	buns	5
4	1	.	hun.	6
8	.	.	.	4
16	1	4	you+	6
16	0	.	can	5
=7	=7	=7	=7	=7
8	1	.	do^	1
8	1	.	side_	6
8	1	.	_bends,	5
8	0	.	or[	6
16	1	.	sit_	4
8.	0	.	_ups,	6
8	.	.	.	5
8	0	3	but[	6
=8	=8	=8	=8	=8
8	1	.	please/	1
8	1	.	don't	6
8	1	.	lose^	5
8	1	.	that	6
8	1	.	butt.	4
4	.	.	.	6
8	0	4	some	5
=9	=9	=9	=9	=9
16	1	.	bro-	1
16	0	.	-thers+	6
16	1	.	wa-	5
16	0	.	-nna	6
8	1	.	play{	4
8	0	.	that	6
8.	1	.	hard	5
8	1	.	role,	6
16	.	.	.	3
8	0	3	and[	6
=10	=10	=10	=10	=10
16	1	.	tell^	1
16	0	.	you|	6
16	1	.	that[	5
16	0	.	the	6
8	1	.	butt+	4
8	1	.	ain't{	6
4	1	.	go,	5
16	.	.	.	6
16	0	3	so[	3
8	1	.	they+	6
=11	=11	=11	=11	=11
8	1	.	toss^	1
8	0	.	it,	6
8	.	.	.	5
8	0	3	and[	6
8	1	.	leave^	4
8	0	.	it,	6
16	.	.	.	5
16	0	3	and[	6
8	1	.	i+	3
=12	=12	=12	=12	=12
16	1	.	pull_	1
8	0	.	_up{	6
8	1	.	quick|	5
16	0	.	to<	6
8	1	.	re-	4
8	1	.	-trieve^	6
8	0	.	it.	5
8	.	.	.	6
8	0	4	so/	3
=13	=13	=13	=13	=13
8	1	.	Cos-	1
8	0	.	-mo+	6
8	1	.	says^	5
8	0	.	you're^	6
8	1	.	fat.	4
8	.	.	.	6
8.	.	.	.	5
16	0	3	well/	6
=14	=14	=14	=14	=14
16	1	.	i+	1
8	0	.	ain't^	6
8	1	.	down{	5
16	0	.	with<	6
8	1	.	that;	4
4	.	.	.	6
16	.	.	.	5
16	0	3	because[	6
8	1	.	your	3
=15	=15	=15	=15	=15
8	1	.	waste+	1
8	1	.	is^	6
8	1	.	small,	5
16	1	3	and[	6
16	0	.	your	4
8	1	.	curves+	6
8	0	.	are^	5
16	1	.	ki-	6
8	0	.	-cking,	3
16	.	.	.	6
=16	=16	=16	=16	=16
16	.	.	.	1
16	0	3	and[	6
8	1	.	i'm^	5
16	1	.	think-	6
16	0	.	-ing{	4
8	1	.	about	6
16	1	.	sti-	5
8.	0	.	-cking.	6
8	.	.	.	3
16	1	4	to<	6
16	0	.	the	5
=17	=17	=17	=17	=17
8	1	.	bean	1
8	0	.	pole	6
8	1	.	chicks+	5
16	1	.	in<	6
16	0	.	the	4
16	1	.	ma-	6
16	0	.	-ga-	5
4	1	.	-zines/	6
8	.	.	.	3
=18	=18	=18	=18	=18
16	1	3	you+	1
8	0	.	ain't^	6
8	1	.	it	5
8	0	.	miss	6
4	1	.	thing.	4
16	.	.	.	6
16	.	.	.	5
16	0	3	give{	6
16	1	.	me|	3
16	0	.	a	6
=19	=19	=19	=19	=19
8	1	.	sis-	1
16	0	.	-ter.	6
16	0	3	i+	5
8	1	.	can't	6
8	0	.	re-	4
8	1	.	-sist{	6
8	0	.	her.	5
8	.	.	.	6
8	0	3	red	3
=20	=20	=20	=20	=20
8	1	.	beans,	1
8	0	.	and	6
8	1	.	rice+	5
16	1	.	di-	6
16	0	.	-dn't	4
8	1	.	miss{	6
8	0	.	her.	5
8	.	.	.	6
8	0	4	some	3
=21	=21	=21	=21	=21
16	1	.	knu-	1
16	0	.	-ckle-	6
8	1	.	-head+	5
8	1	.	tried{	6
8	0	.	to	4
8.	1	.	diss;	6
8	.	.	.	5
16	0	3	because[	6
8	1	.	his	3
=22	=22	=22	=22	=22
8	1	.	girls+	1
16	0	.	are^	6
8	1	.	on<	5
8	1	.	my	6
4	1	.	list.	4
16	.	.	.	6
16	.	.	.	5
16	0	3	he+	6
8	1	.	had	3
=23	=23	=23	=23	=23
8	1	.	game,	1
16	1	.	but[	6
16	0	.	he+	5
8	1	.	chose^	6
8	0	.	to<	4
16	1	.	hit{	6
16	0	.	them,	5
8.	.	.	.	6
16	0	3	and[	3
8	1	.	i+	6
=24	=24	=24	=24	=24
16	1	.	pull_	1
8	0	.	_up{	6
8	1	.	quick|	5
16	0	.	to<	6
8	1	.	get^	4
16	1	.	with.	6
8.	0	.	them.	5
8	.	.	.	6
8	0	4	so/	3
=25	=25	=25	=25	=25
16	1	.	la-	1
16	0	.	-dies/	6
16	1	.	if[	5
16	0	.	the	6
8	1	.	butt+	4
8	1	.	is^	6
4	1	.	round,	5
8	.	.	.	6
16	1	3	and[	3
16	0	.	you+	6
=26	=26	=26	=26	=26
16	1	.	want^	1
16	0	.	a	6
16	1	.	tri-	5
16	0	.	-ple_	6
8	1	.	_x	4
8	1	.	throw_	6
4	1	.	_down:	5
8	.	.	.	6
16	1	3	di-	3
16	0	.	-al{	6
=27	=27	=27	=27	=27
8	1	.	one_	1
8	1	.	_nine_	6
8	1	.	_hun-	5
8	1	.	-dred	6
8	1	.	Mix_	4
16	0	.	_a_	6
8.	1	.	_Lot,	5
16	.	.	.	6
16	0	3	and[	3
=28	=28	=28	=28	=28
8	1	.	kick{	1
8	1	.	them	6
8	1	.	nas-	5
16	0	.	-ty	6
4	1	.	thoughts.	4
16	.	.	.	6
16	1	3	ba-	5
16	0	.	-by+	6
8	1	.	got^	3
=-29	=-29	=-29	=-29	=-29
8	1	.	back.	1
2..	.	.	.	6
!!!OTL:Baby Got Back
!!!RTL:Mack Daddy
!!!RRD:1992/02/27|1992/05/07
!!!RRM:Def American
!!!RC#:18947
!!!BPP:1
!!!BPD:1992/07/04
!!!COC:Sir Mix-a-Lot
!!!COL:Sir Mix-a-Lot
!!!COM:Anthony Ray
!!!CDT:1963/08/12->2016/02/
!!!ENC:Nathaniel Condit-Schultz
!!!EED:Nathaniel Condit-Schultz
!!!RDT:2014/-2016/
!!!EST:In progress
=1	=1	=1	=1	=1
16	1	4	wel-	1
16	0	.	-come	6
16	1	.	to	5
16	0	.	the	6
8	1	.	two	4
8	1	.	one	6
8	1	.	four	5
8	1	3	big	6
8	1	.	B	3
8	1	.	D	6
=2	=2	=2	=2	=2
8	1	.	Tex-	1
8	0	.	-as	6
8	1	3	let	5
16	1	.	mis-	6
16	0	.	-ter	4
8	1	.	sex-	6
8	0	.	-es	5
8	1	2	flex	6
8	0	.	this	3
=3	=3	=3	=3	=3
8	1	.	Lex-	1
16	0	.	-us	6
16	0	3	and	5
16	1	.	this	6
16	0	.	is	4
16	1	.	where	6
16	0	.	the	5
8	1	.	cow-	6
8	1	.	-boys	3
16	1	.	play	6
8	.	.	.	5
16	0	3	they	6
=4	=4	=4	=4	=4
16	1	.	ba-	1
16	0	.	-ttle	6
16	1	.	with	5
16	0	.	my	6
8	1	.	team	4
16	1	.	from	6
16	0	.	the	5
8	1	.	bay	6
8	.	.	.	3
8	1	4	Fris-	6
8	1	.	-co	5
=5	=5	=5	=5	=5
16	.	.	.	1
16	0	3	now	6
8	1	.	I'm	5
16	1	.	from	6
16	0	.	the	4
8	1	.	north-	6
8	1	.	-west	5
16	1	3	but	6
16	0	.	I	3
8	1	.	likes	6
8	1	.	my	5
=6	=6	=6	=6	=6
8.	1	.	soul	1
8	1	.	food	6
16	.	.	.	5
16	1	3	so	6
16	0	.	I'm	4
16	1	.	ca-	6
16	0	.	-llin'	5
16	1	.	up	6
16	0	.	an	3
8.	1	.	old	6
8	1	.	groove	5
=7	=7	=7	=7	=7
16	0	3	and	1
16	1	.	I'm	6
16	0	.	a	5
16	1	.	bro-	6
16	0	.	-ther	4
16	1	.	with	6
16	0	.	a	5
8	1	.	gut	6
16	.	.	.	3
8	1	.	so	6
16	0	3	he-	5
8	1	.	-llo	6
=8	=8	=8	=8	=8
8	1	.	Kea-	1
8	0	.	-na	6
8	.	.	.	5
16	1	3	can	6
16	0	.	ya	4
16	1	.	take	6
16	0	.	us	5
16	1	.	out	6
16	0	.	to	3
16	1	.	Po-	6
16	0	.	-ppa	5
8	1	.	Doughs	6
=9	=9	=9	=9	=9
16	.	.	.	1
16	0	3	and	6
16	1	.	don't	5
16	0	.	for-	6
16	1	.	-get	4
16	0	.	a-	6
8	1	.	-bout	5
16	1	.	san	6
8	0	.	An-	3
8	1	.	-tone	6
16	0	3	the	5
8	1	.	last	6
=10	=10	=10	=10	=10
16	1	.	time	1
16	0	.	I	6
8	1	.	went	5
16	1	.	through	6
16	0	.	I	4
8	1	.	took	6
8	1	.	three	5
8	1	.	broads	6
8	.	.	.	3
8.	1	.	home	6
=11	=11	=11	=11	=11
16	0	3	and	1
8	1	.	much	6
8	0	.	love	5
16	1	.	to	6
16	0	.	the	4
16	1	.	bro-	6
16	0	.	-thers	5
16	0	.	in	6
8	1	.	Au-	3
16	0	.	-stin	6
16	1	3	and	5
16	0	.	the	6
=12	=12	=12	=12	=12
16	1	.	five	1
8	0	.	one	6
8	1	.	two	5
8	1	3	I'm	6
8	1	.	flo-	4
16	0	.	-ssin'	6
16	0	.	in	5
8	1	.	Laws-	6
16	0	.	-ton	3
16	.	.	.	6
16	0	3	a	5
=13	=13	=13	=13	=13
8	1	.	state	1
16	1	.	that's	6
16	0	.	as	5
16	1	.	big	6
8	0	.	as	4
8	1	.	hell	6
16	0	3	and	5
8	1	.	I	6
8	1	.	spot	3
8	1	.	two	6
=14	=14	=14	=14	=14
16	1	.	bad	1
8	0	.	ass	6
16	1	.	girls	5
16	0	.	in	6
16	0	.	a	4
8.	1	.	Ter-	6
8.	1	.	-cel	5
16	.	.	.	6
16	0	4	they	3
8	1	.	said	6
=15	=15	=15	=15	=15
8	1	.	what's	1
16	1	.	up	6
16	0	3	and	5
8	1	.	I	6
8	1	.	said	4
8	1	.	wha-	6
16	1	.	-ssup	5
16	0	3	we're	6
16	1	.	go-	3
16	0	.	-ing	6
16	0	.	to	5
8	1	.	Hous-	6
=16	=16	=16	=16	=16
8	1	.	-ton	1
16	0	3	and	6
8	1	.	I	5
8	1	.	said	6
16	1	.	gi-	4
16	0	.	-ddy	6
8	1	.	up	5
8	1	4	U	6
8	1	.	turn	3
=1	=1	=1	=1	=1
16	1	4	wel-	1
16	0	.	-come	6
16	1	.	to	5
16	0	.	the	6
8	1	.	six	4
8	1	.	oh	6
8	1	.	two	5
16	1	3	it's	6
16	0	.	a	3
16	1	.	hun-	6
16	0	.	-dred	5
16	0	.	nd	6
8	1	.	five	4
=2	=2	=2	=2	=2
16	1	.	in	1
16	0	.	the	6
8	1	.	shade	5
16	1	2	and	6
16	0	.	I'm	4
16	1	.	si-	6
16	0	.	ppin'	5
16	1	.	on	6
16	0	.	a	3
16	1	.	le-	6
16	0	.	-mo-	5
8	1	.	-nade	6
16	.	.	.	4
=3	=3	=3	=3	=3
16	1	3	Pheo-	1
16	0	.	-nix	6
16	1	.	Ar-	5
16	0	.	-i-	6
16	1	.	-zo-	4
16	0	.	-na	6
16	1	3	puts	5
16	0	.	the	6
16	1	.	heat	3
8	0	.	up	6
8	1	.	on	5
16	0	.	ya	6
16	1	3	I	4
16	0	.	should	6
=4	=4	=4	=4	=4
8	1	.	warn	1
16	0	.	ya	6
16	0	3	the	5
8	1	.	girls	6
16	0	.	as	4
8	1	.	fine	6
16	0	.	as	5
16	1	.	Ca-	6
16	0	.	-li-	3
8	1	.	-for-	6
8	0	.	-nia	5
=5	=5	=5	=5	=5
16	1	4	speak-	1
16	0	.	-in'	6
16	0	.	of	5
16	1	.	Ca-	6
16	0	.	-li	4
8	1	3	check	6
16	0	.	your	5
8	1	.	Mack	6
16	1	.	Da-	3
16	0	.	-ddy	6
16	0	3	he	5
8	1	.	gots	6
8	1	.	game	4
=6	=6	=6	=6	=6
16	1	3	and	1
16	0	.	he	6
8	1	.	knocks	5
8	1	.	dames	6
16	0	3	from	4
16	1	.	Re-	6
16	0	.	-dding	5
16	1	.	to	6
16	0	.	the	3
16	1	.	va-	6
8	0	.	-lley	5
16	.	.	.	6
=7	=7	=7	=7	=7
16	.	.	.	1
16	0	3	and	6
16	1	.	I	5
16	0	.	can	6
16	1	.	pull	4
16	0	.	'em	6
16	1	.	on	5
16	0	.	a	6
16	1	.	T	3
8	0	.	J	6
8	1	.	bor-	5
16	0	.	-der	6
16	.	.	.	4
16	0	3	I	6
=8	=8	=8	=8	=8
16	1	.	e-	1
16	0	.	-ven	6
8	1	.	knock	5
16	1	.	mis-	6
16	0	.	-ter	4
8	1	.	G's	6
8	1	.	daugh-	5
8	0	.	-ter	6
8.	.	.	.	3
16	0	4	and	6
=9	=9	=9	=9	=9
16	1	.	come	1
8	0	.	on	6
8	1	.	up	5
16	1	.	to	6
16	0	.	the	4
16	1	.	se-	6
16	0	.	-ven	5
8	1	.	oh	6
8	1	.	two	3
16	.	.	.	6
16	1	3	where	5
16	0	.	it's	6
=10	=10	=10	=10	=10
