=1	=1	=1	=1	=1
8	1	.	real	6
8	1	.	short	5
8	1	.	stor-	6
8	0	.	-y	3
=10	=10	=10	=10	=10
8	1	3	one	1
8	1	.	hit	6
16	1	.	re-	5
16	0	.	-cord	6
16	1	.	and	4
16	0	.	you	6
8	1	.	star	5
16	0	.	to	6
8	1	.	bore	3
16	0	.	me	6
8	1	3	get	5
=11	=11	=11	=11	=11
16	1	.	rea-	1
16	0	.	-dy	6
4	.	.	.	5
8	1	3	cause	6
16	1	.	this	4
8	0	.	is	6
8	1	.	it	5
16	.	.	.	6
8	1	3	your	3
=12	=12	=12	=12	=12
16	1	.	crew	1
8	0	.	is	6
8	1	.	through	5
16	0	3	and	6
8	1	.	we	4
16	1	.	too	6
16	0	.	le-	5
16	1	.	-git	6
16	0	.	to	3
8	1	.	quit	6
8	1	0	sang	5
=0	=0	=0	=0	=0
2..	.	.	.	1
8	1	4	my	6
=1	=1	=1	=1	=1
8	1	.	peo-	1
8	0	.	-ple	6
8	.	.	.	5
16	1	3	we	6
16	0	.	don't	4
8	1	.	know	6
16	0	.	de-	5
8	1	.	-feat	6
16	.	.	.	3
8	1	3	we	6
=2	=2	=2	=2	=2
8	1	.	crush	1
16	0	.	the	6
8	1	.	strong	5
16	0	.	and	6
16	1	.	per-	4
16	0	.	-co-	6
8	1	.	-late	5
16	0	.	the	6
8	1	.	weak	3
8.	.	.	.	6
=3	=3	=3	=3	=3
8	1	3	dai-	1
8	0	.	-ly	6
8	.	.	.	5
8	1	3	we	6
16	1	.	make	4
8	0	.	our	6
8	1	.	moves	5
16	.	.	.	6
16	1	3	to	3
16	0	.	im-	6
=4	=4	=4	=4	=4
16	1	.	-prove	1
8	0	.	our	6
8	1	.	groove	5
16	0	3	be-	6
16	1	.	-cause	4
16	0	.	we	6
8	1	.	love	5
16	0	.	to	6
8	1	.	rule	3
16	0	.	where	6
8	1	.	we	5
=5	=5	=5	=5	=5
8	1	.	lay	1
8	.	.	.	6
8	1	3	yo	5
8	.	.	.	6
16	1	.	work	4
8	0	.	and	6
8.	1	.	play	5
16	.	.	.	6
16	0	3	we	3
=6	=6	=6	=6	=6
16	1	.	star-	1
16	0	.	-ted	6
16	1	.	at	5
16	0	.	the	6
16	1	.	bo-	4
16	0	.	-ttom	6
16	1	.	now	5
16	0	.	we're	6
8	1	.	leadin'	3
16	0	.	the	6
8	1	.	way	5
16	.	.	.	6
8	1	3	and	4
=7	=7	=7	=7	=7
8.	1	.	yea	1
8.	.	.	.	6
8	1	3	I'm	5
16	1	.	ha-	6
16	0	.	-vin'	4
16	0	.	a	6
8	1	.	fit	5
8.	.	.	.	6
=8	=8	=8	=8	=8
24	1	3	ki-	1
24	0	.	-ckin'	6
24	0	.	it	5
16	1	.	at	6
16	0	.	the	4
16	1	.	top	6
16	0	.	be-	5
16	1	.	-cause	6
16	0	.	I'm	3
16	1	.	too	6
16	0	.	le-	5
16	1	.	-git	6
16	0	.	to	4
8	1	.	quit	6
8	1	0	sang	5
!!!OTL:2 Legit 2 Quit
!!!RTL:Too Legit to Quit
!!!RRD:1991/09/05
!!!RRM:Capitol
!!!RC#:44785
!!!BPP:5
!!!BPD:1992/01/11
!!!COC:M.C. Hammer
!!!COL:M.C. Hammer
!!!COM:Stanley Kirk Burrell
!!!CDT:1962/03/30->2016/01/
!!!ENC:Nathaniel Condit-Schultz
!!!EED:Nathaniel Condit-Schultz
!!!RDT:2014/-2016/
!!!EST:In progress
=1	=1	=1	=1	=1
4	.	.	.	1
8	1	4	all	6
8	0	.	my	5
8	1	.	life	6
8	0	2	I	4
16	1	.	wan-	6
16	0	.	-ted	5
8	0	.	to	6
=2	=2	=2	=2	=2
8	1	.	make	1
8	0	.	it	6
8	1	1	to	5
8	0	.	the	6
8	1	.	top	4
4.	.	.	.	6
=3	=3	=3	=3	=3
8	.	.	.	1
8	0	4	some	6
8	1	.	said	5
8	0	.	I	6
16	1	.	woul-	4
16	0	.	-dn't	6
8	0	3	they	5
8	1	.	told	6
8	0	.	me	3
=4	=4	=4	=4	=4
8	1	.	no	1
8	0	3	but	6
8	1	.	I	5
16	1	.	di-	6
16	0	.	-dn't	4
8	1	.	stop	6
4.	.	.	.	5
=5	=5	=5	=5	=5
4	.	.	.	1
8	1	4	work-	6
8	0	.	-in'	5
4	1	.	hard	6
16	1	3	ma-	4
16	0	.	-kin'	6
8	1	.	those	5
=6	=6	=6	=6	=6
4	1	.	moves	1
8	1	3	e-	6
8	0	.	-very	5
8	1	.	day	6
4.	.	.	.	4
=7	=7	=7	=7	=7
8	.	.	.	1
8	0	4	and	6
8	1	.	on	5
8	0	.	my	6
4	1	.	knees	4
8	1	3	e-	6
8	0	.	-very	5
=8	=8	=8	=8	=8
8	1	.	night	1
8	0	.	you	6
8	1	.	know	5
8	0	.	I	6
8	1	.	pray	4
4.	.	.	.	6
=1	=1	=1	=1	=1
8	.	.	.	1
8	0	4	now	6
8	1	.	I	5
8	0	.	just	6
8	1	.	think	4
8	0	3	that	6
8	1	.	you	5
8	0	.	can	6
=2	=2	=2	=2	=2
8	1	.	do	1
8	0	3	what	6
16	1	.	e-	5
16	0	.	-ver	6
8	1	.	you	4
8	1	.	want	6
4.	.	.	.	5
=3	=3	=3	=3	=3
8	.	.	.	1
8	0	3	I'm	6
16	1	.	bus-	5
16	0	.	-tin'	6
8	1	.	these	4
4	1	.	rhymes	6
16	1	3	ma-	5
16	0	.	-king	6
8	0	.	this	3
=4	=4	=4	=4	=4
8	1	.	mo-	1
8	0	.	-ney	6
8	1	3	and	5
8	0	.	I	6
8	1	.	won't	4
4.	.	.	.	6
=5	=5	=5	=5	=5
8	.	.	.	1
8	0	3	for-	6
8	1	.	-get	5
8	0	.	my	6
8	1	.	peo-	4
8	0	.	-ple	6
8	1	3	or	5
8	0	.	my	6
=6	=6	=6	=6	=6
4	1	.	town	1
8	1	3	or	6
8	0	.	my	5
8	1	.	ways	6
4.	.	.	.	4
=7	=7	=7	=7	=7
8	.	.	.	1
8	0	3	and	6
8	1	.	on	5
8	0	.	my	6
4	1	.	knees	4
8	1	3	e-	6
8	0	.	-very	5
=8	=8	=8	=8	=8
8	1	.	night	1
8	0	.	I'm	6
8	1	.	still	5
8	0	.	gon'	6
8	1	.	pray	4
4.	.	.	.	6
=1	=1	=1	=1	=1
4	.	.	.	1
8	1	4	time	6
8	0	.	and	5
8	1	.	time	6
8	0	.	and	4
8	1	.	time	6
8	0	.	and	5
=2	=2	=2	=2	=2
8	1	.	time	1
8	0	.	and	6
8	1	.	time	5
8	0	.	a-	6
4	1	.	-gain	4
4	.	.	.	6
=3	=3	=3	=3	=3
8	.	.	.	1
8	0	3	I	6
8	1	.	kept	5
8	0	.	on	6
8	1	.	kno-	4
8	0	.	-ckin'	6
8	1	3	but	5
8	0	.	these	6
=4	=4	=4	=4	=4
16	1	.	peo-	1
16	0	.	-ple	6
16	1	.	woul-	5
16	0	.	-dn't	6
8	1	.	let	4
8	0	.	me	6
4	1	.	in	5
4	.	.	.	6
=5	=5	=5	=5	=5
8	.	.	.	1
8	0	3	I	6
8	1	.	tried	5
8	0	.	and	6
8	1	.	tried	4
8	0	.	and	6
8	1	.	tried	5
8	0	.	and	6
=6	=6	=6	=6	=6
8	1	.	tried	1
8	0	.	to	6
8	1	.	make	5
8	0	.	a	6
8	1	.	way	4
4.	.	.	.	6
=7	=7	=7	=7	=7
8	.	.	.	1
8	0	3	but	6
8	1	.	no-	5
8	0	.	-thin'	6
8	1	.	ha-	4
8	0	.	-ppened	6
8	1	.	'til	5
8	0	.	that	6
=8	=8	=8	=8	=8
4	1	.	day	1
8	1	.	that	6
8	0	.	I	5
8	1	.	prayed	6
4.	.	.	.	4
=1	=1	=1	=1	=1
4	.	.	.	1
8	1	4	chil-	6
8	0	.	-dren	5
8	1	.	dy-	6
8	0	.	-in'	4
8	1	3	oh	6
8	0	.	so	5
=2	=2	=2	=2	=2
8	1	.	fast	1
8	0	.	from	6
8	1	.	this	5
8	0	.	or	6
8	1	.	that	4
4.	.	.	.	6
=3	=3	=3	=3	=3
4	.	.	.	1
8	1	3	need	6
8	0	.	that	5
8	1	.	mo-	6
8	0	.	-ney	4
16	1	3	wal-	6
16	0	.	-kin'	5
8	1	.	that	6
=4	=4	=4	=4	=4
4	1	.	dope	1
16	1	3	smo-	6
16	0	.	-kin'	5
8	1	.	that	6
8	1	.	crack	4
4.	.	.	.	6
=5	=5	=5	=5	=5
4	.	.	.	1
8	1	3	ten	6
8	0	.	years	5
4	1	.	old	6
8	1	3	stand	4
8	0	.	out-	6
=6	=6	=6	=6	=6
4	1	.	-side	1
16	1	3	be-	6
16	0	.	-tter	5
8	1	.	look	6
8	1	.	out	4
4.	.	.	.	6
=7	=7	=7	=7	=7
4	.	.	.	1
8	1	3	dead	6
8	0	.	and	5
8	1	.	gone	6
8	.	.	.	4
16	1	3	ne-	6
16	0	.	-ver	5
16	1	.	had	6
16	0	.	a	3
=8	=8	=8	=8	=8
8	1	.	chance	1
8	.	.	.	6
16	1	3	what's	5
16	0	.	it	6
16	1	.	all	4
16	0	.	a-	6
8	1	.	-bout	5
4.	.	.	.	6
=1	=1	=1	=1	=1
4	.	.	.	1
8	1	4	on	6
8	0	.	a	5
8	1	.	mi-	6
8	0	.	-ssion	4
8	1	3	start	6
8	0	.	to	5
=2	=2	=2	=2	=2
4	1	.	doubt	1
8	1	3	here	6
8	0	.	we	5
8	1	.	go	6
4.	.	.	.	4
=3	=3	=3	=3	=3
4	.	.	.	1
8	1	3	ki-	6
8	0	.	-cking	5
4	1	.	back	6
8	1	3	read	4
8	0	.	these	6
=4	=4	=4	=4	=4
8	1	.	words	1
8	0	.	we	6
8	1	.	need	5
8	0	.	to	6
8	1	.	know	4
4.	.	.	.	6
=5	=5	=5	=5	=5
4	.	.	.	1
8	1	3	li-	6
8	0	.	-vin'	5
4	1	.	high	6
8	1	3	li-	4
8	0	.	-vin'	6
=6	=6	=6	=6	=6
4	1	.	good	1
8	1	3	li-	6
8	0	.	-vin'	5
4	1	.	long	6
4	.	.	.	4
=7	=7	=7	=7	=7
4	.	.	.	1
8	1	3	take	6
8	0	.	a	5
8	1	.	mi-	6
8	0	.	-nute	4
8	1	3	bust	6
8	0	.	a	5
=8	=8	=8	=8	=8
16	1	.	prayer	1
16	0	2	and	6
8	0	.	you're	5
8	1	.	good	6
8	0	.	to	4
8	1	.	go	6
4.	.	.	.	5
!!!OTL:Pray
!!!RTL:Please Hammer, Don't Hurt 'Em
!!!RRD:1990/09/21
!!!RRM:Capitol
!!!RC#:44609
!!!BPP:2
!!!BPD:1990/11/10
!!!COC:M.C. Hammer
!!!COL:M.C. Hammer
!!!COM:Stanley Kirk Burrell
!!!CDT:1962/03/30->2016/01/
!!!ENC:Nathaniel Condit-Schultz
!!!EED:Nathaniel Condit-Schultz
!!!RDT:2014/-2016/
!!!EST:In progress
=0	=0	=0	=0	=0
4	1	0	my	1
4	1	0	my	6
4	1	0	my	5
8	1	0	my	6
8	.	.	.	4
=1	=1	=1	=1	=1
8	1	4	mu-	1
8	0	.	-sic	6
8	1	.	hits	5
8	0	.	me	6
8	.	.	.	4
8	1	.	so	6
4	1	.	hard	5
=2	=2	=2	=2	=2
8	1	3	makes	1
8	0	.	me	6
8	1	.	say	5
8	.	.	.	6
8	1	1	oh	4
8	1	.	my	6
4	1	.	lord	5
=3	=3	=3	=3	=3
8	1	3	thank	1
8	0	.	you	6
8	.	.	.	5
8	0	.	for	6
8	1	.	ble-	4
8	0	.	-ssin'	6
8	1	.	me	5
16	1	3	with	6
16	0	.	a	3
=4	=4	=4	=4	=4
8	1	.	mind	1
8	0	.	to	6
8	1	.	rhyme	5
8	0	1	and	6
8	1	.	two	4
8	1	.	hype	6
8	1	.	feet	5
8	1	3	feels	6
=5	=5	=5	=5	=5
4	1	.	good	1
8	.	.	.	6
16	1	3	when	5
16	0	.	you	6
8	1	.	know	4
8	0	.	you're	6
8.	1	.	down	5
16	0	3	a	6
=6	=6	=6	=6	=6
16	1	.	su-	1
16	0	.	-per	6
8	1	.	dope	5
8	1	.	home-	6
8	1	.	-boy	4
16	1	.	from	6
16	0	.	the	5
8	1	.	Oak-	6
16	1	.	-town	3
16	0	3	and	6
8	1	.	I'm	5
=7	=7	=7	=7	=7
4	1	.	known	1
4.	.	.	.	6
8	0	.	as	5
8	1	.	such	6
16	.	.	.	4
16	0	3	and	6
=8	=8	=8	=8	=8
8	1	.	this	1
16	1	.	is	6
16	0	.	a	5
8	1	.	beat	6
8	1	.	uh	4
16	.	.	.	6
16	0	2	you	5
8	1	.	can't	6
4	1	.	touch	3
=1	=1	=1	=1	=1
8	1	4	fresh	1
8	0	.	new	6
4	1	.	kicks	5
8	.	.	.	6
8	0	3	ad-	4
8.	1	.	-vance	6
16	0	3	you	5
=2	=2	=2	=2	=2
16	1	.	go-	1
16	0	.	-tta	6
8	1	.	like	5
8	1	.	that	6
16	1	3	now	4
16	0	.	you	6
16	1	.	know	5
16	0	.	you	6
16	1	.	wa-	3
16	0	.	-nna	6
8	1	.	dance	5
8	0	3	so	6
=3	=3	=3	=3	=3
4	1	.	move	1
4	.	.	.	6
16	1	3	ou-	5
16	0	.	-tta	6
8	1	.	your	4
8	1	.	seat	6
16	.	.	.	5
16	0	3	and	6
=4	=4	=4	=4	=4
16	1	.	get	1
16	0	.	a	6
8	1	.	fly	5
8	1	.	girl	6
8	0	1	and	4
8	1	.	catch	6
8	0	.	this	5
8	1	.	beat	6
16	1	3	while	3
16	0	.	it's	6
=5	=5	=5	=5	=5
8	1	.	ro-	1
4	1	.	-llin'	6
4	.	.	.	5
8	1	3	hold	6
4	1	.	on	4
