=0	=0	=0	=0	=0
16	0	.	-ly	6
8	1	.	mor-	5
8	0	.	-nin'	6
16	.	.	.	4
16	1	3	had	6
16	0	.	the	5
8	1	.	skins	6
16	1	.	dawn-	3
16	0	.	-in'	6
8	.	.	.	5
=13	=13	=13	=13	=13
16	1	3	Me-	1
16	0	.	-cca	6
16	.	.	.	5
8	1	.	yo	6
16	0	3	you	4
16	1	.	want	6
16	0	.	the	5
16	1	.	Me-	6
16	0	.	-cca	3
16	.	.	.	6
8	1	.	yo	5
16	0	3	I'll	6
16	1	.	make	4
16	0	.	a	6
=14	=14	=14	=14	=14
8	1	.	fun-	1
16	0	.	-ky	6
8	1	.	beat	5
16	0	1	so	6
16	1	.	we	4
16	0	.	can	6
8	1	.	blow	5
16	1	3	check	6
16	0	.	it	3
8	1	.	out	6
8	.	.	.	5
=15	=15	=15	=15	=15
16	1	3	Pete	1
8	1	.	Rock's	6
16	0	.	the	5
8	1	.	beat	6
16	1	.	knock	4
16	.	.	.	6
16	1	3	put	5
16	0	.	you	6
16	1	.	in	3
16	0	.	a	6
8	1	.	head-	5
16	1	.	-lock	6
16	0	3	and	4
=16	=16	=16	=16	=16
8	1	.	now	1
16	1	.	all	6
16	0	.	the	5
16	1	.	ou-	6
16	0	.	-tty	4
16	1	.	out	6
16	.	.	.	5
8	1	3	flock	6
16	1	.	is	3
16	0	.	I'm	6
8	1	.	down	5
16	1	.	with	6
16	0	.	the	4
=-17	=-17	=-17	=-17	=-17
8	1	.	kings	1
2..	.	.	.	6
!!!OTL:Down with the King
!!!RTL:Down with the King
!!!RRD:1993/03/02
!!!RRM:Profile
!!!RC#:5391
!!!BPP:21
!!!BPD:1993/05/01
!!!COC:Run-D.M.C.
!!!COL1:Run
!!!COM1:Joseph Ward Simmons
!!!CDT1:1964/11/14->2016/02/
!!!COL2:D.M.C.
!!!COM2:Darryl Matthews McDaniels
!!!CDT2:1964/05/31->2016/02/
!!!COL3:C.L. Smooth
!!!COM3:Corey Brent Penn Sr.
!!!CDT3:1968/10/08->2016/02/
!!!COL4:Pete Rock
!!!COM4:Peter Phillips
!!!CDT4:1970/06/21
!!!ENC:Nathaniel Condit-Schultz
!!!ENC:Nathaniel Condit-Schultz
!!!EED:Nathaniel Condit-Schultz
!!!RDT:2014/-2016/
!!!EST:In progress
=0	=0	=0	=0	=0
2..	.	.	.	1
8	0	5	I	6
=1	=1	=1	=1	=1
8	1	.	met	1
8	0	.	this	6
8	1	.	li-	5
8	0	.	-ttle	6
8	1	.	gir-	4
8	0	-3	-lie	6
8	.	.	.	5
8	0	3	her	6
=2	=2	=2	=2	=2
8	1	.	hair	1
8	0	.	was	6
8	1	.	kin-	5
8	0	.	-da	6
8	1	.	cur-	4
8	0	-3	-ly	6
8	.	.	.	5
8	0	4	went	6
=3	=3	=3	=3	=3
8	1	.	to	1
8	0	.	her	6
8	1	-2	house	5
8	0	3	and	6
8	1	.	bust	4
8	0	.	her	6
8	1	-3	out	5
8	0	3	I	6
=4	=4	=4	=4	=4
8	1	.	had	1
8	0	.	to	6
8	1	.	leave	5
8	0	.	real	6
8	1	.	ear-	4
8	0	-5	-ly	6
8	.	.	.	5
8	0	5	these	6
=5	=5	=5	=5	=5
8	1	.	girls	1
8	0	.	are	6
8	1	.	rea-	5
8	0	.	-lly	6
8	1	.	slea-	4
8	0	-3	-zy	6
8	.	.	.	5
8	0	3	all	6
=6	=6	=6	=6	=6
8	1	.	they	1
8	0	.	just	6
8	1	.	say	5
8	0	.	is	6
8	1	.	please	4
8	0	-3	me	6
8	.	.	.	5
8	0	4	or	6
=7	=7	=7	=7	=7
8	1	.	spend	1
8	0	.	some	6
8	1	-2	time	5
8	0	3	and	6
8	1	.	rock	4
8	0	.	a	6
8	1	-3	rhyme	5
8	0	3	I	6
=8	=8	=8	=8	=8
8	1	.	said	1
8	0	.	it's	6
8	1	.	not	5
8	0	.	that	6
8	1	.	ea-	4
8	0	-5	-sy	6
4	.	.	.	5
=0	=0	=0	=0	=0
2.	.	.	.	1
8	1	4	In	6
8	0	.	New	5
=1	=1	=1	=1	=1
8	1	.	York	1
8	0	3	the	6
8	1	.	peo-	5
8	0	.	-ple	6
8	1	.	talk	4
8	0	3	and	6
8	1	.	try	5
8	0	.	to	6
=2	=2	=2	=2	=2
8	1	.	make	1
4	0	.	us	6
4	1	.	rhyme	5
8	0	3	they	6
8	1	.	rea-	4
8	0	.	-lly	6
=3	=3	=3	=3	=3
8	1	.	hawk	1
8	0	3	but	6
8	1	.	we	5
8	0	.	just	6
8	1	.	walk	4
8	0	3	be-	6
8	1	.	-cause	5
8	0	.	we	6
=4	=4	=4	=4	=4
8	1	.	have	1
4	0	.	no	6
4	1	.	time	5
8	0	3	and	6
8	1	.	in	4
8	0	.	the	6
=5	=5	=5	=5	=5
8	1	.	ci-	1
8	0	.	-ty	6
8	1	3	it's	5
8	0	.	a	6
8	1	.	pi-	4
8	0	.	-ty	6
8	1	3	'cause	5
8	0	.	we	6
=6	=6	=6	=6	=6
8	1	.	just	1
4	0	.	can't	6
4	1	.	hide	5
8	.	.	.	6
8	1	3	tin-	4
8	0	.	-ted	6
=7	=7	=7	=7	=7
8	1	.	win-	1
8	0	.	-dows	6
8	1	.	don't	5
8	0	.	mean	6
8	1	.	no-	4
8	0	.	-thin'	6
8	1	3	they	5
8	0	.	know	6
=8	=8	=8	=8	=8
8	1	.	who's	1
4	0	.	in-	6
4.	1	.	-side	5
4	.	.	.	6
=0	=0	=0	=0	=0
2.	.	.	.	1
8	1	4	when	6
8	0	.	I	5
=1	=1	=1	=1	=1
8	1	.	wake	1
8	0	.	up	6
8	1	3	peo-	5
8	0	.	-ple	6
8	1	.	take	4
8	0	.	up	6
8	1	3	mos-	5
8	0	.	-tly	6
=2	=2	=2	=2	=2
8	1	.	all	1
8	0	.	of	6
8	0	.	my	5
4	1	.	time	6
8	.	.	.	4
8	1	3	I'm	6
8	0	.	not	5
=3	=3	=3	=3	=3
8	1	.	sing-	1
8	0	.	-in'	6
8	1	3	phone	5
8	0	.	keep	6
8	1	.	ring-	4
8	0	.	-in'	6
8	1	3	'cause	5
8	0	.	I	6
=4	=4	=4	=4	=4
8	1	.	make	1
8	0	.	up	6
8	0	.	a	5
4.	1	.	rhyme	6
8	1	3	I'm	4
8	0	.	not	6
=5	=5	=5	=5	=5
8	1	.	bra-	1
8	0	.	-ggin'	6
8	1	3	peo-	5
8	0	.	-ple	6
8	1	.	na-	4
8	0	.	-ggin'	6
8	1	3	'cause	5
8	0	.	they	6
=6	=6	=6	=6	=6
8	1	.	think	1
8	0	.	I'm	6
8	0	.	a	5
4.	1	.	star	6
8	1	3	al-	4
8	0	.	-ways	6
=7	=7	=7	=7	=7
8	1	.	tear-	1
8	0	.	-in'	6
8	1	3	what	5
8	0	.	I'm	6
16	1	.	wear-	4
16	0	.	-in'	6
8	0	3	I	5
8	1	.	think	6
8	0	.	they're	3
=8	=8	=8	=8	=8
8	1	.	go-	1
8	0	.	-in'	6
8	0	.	too	5
4	1	.	far	6
8	0	4	a	4
8	1	.	girl	6
8	0	.	named	5
=9	=9	=9	=9	=9
8	1	.	Ca-	1
8	0	.	-rol	6
8	1	3	fo-	5
8	0	.	-llows	6
8	1	.	Dar-	4
8	0	.	-yll	6
8	1	3	e-	5
8	0	.	-very	6
=10	=10	=10	=10	=10
8	1	.	gig	1
4	0	.	we	6
4	1	.	play	5
8	.	.	.	6
8	1	3	then	4
8	0	.	D	6
=11	=11	=11	=11	=11
8	1	.	dissed	1
8	0	.	her	6
8	1	3	and	5
8	0	.	dis-	6
8	1	.	-missed	4
8	0	.	her	6
8	1	3	now	5
8	0	.	she's	6
=12	=12	=12	=12	=12
8	1	.	jo-	1
4	0	.	-ckin'	6
4	1	.	jay	5
8	.	.	.	6
8	1	3	I	4
8	0	.	ain't	6
=13	=13	=13	=13	=13
8	1	.	ly-	1
8	0	.	-in'	6
8	1	3	girls	5
8	0	.	be	6
8	1	.	cry-	4
8	0	.	-in'	6
8	1	3	'cause	5
8	0	.	I'm	6
=14	=14	=14	=14	=14
8	1	.	on	1
4	0	.	T-	6
8	1	.	-V	5
8	.	.	.	6
8	0	3	they	4
8	1	.	e-	6
8	0	.	-ven	5
=15	=15	=15	=15	=15
8	1	.	bo-	1
8	0	.	-ther	6
8	1	3	my	5
8	0	.	poor	6
8	1	.	fa-	4
8	0	.	-ther	6
8	1	3	'cause	5
8	0	.	he's	6
=16	=16	=16	=16	=16
4	1	.	down	1
4	1	.	with	6
4	1	.	me	5
4	.	.	.	6
=0	=0	=0	=0	=0
2	.	.	.	1
8	.	.	.	6
8	0	4	we	5
8	1	.	are	6
8	0	.	not	4
=1	=1	=1	=1	=1
8	1	.	thugs	1
8	0	3	we	6
8	1	.	don't	5
8	0	.	use	6
8	1	.	drugs	4
8	0	3	but	6
8	1	.	you	5
8	0	.	a-	6
=2	=2	=2	=2	=2
8	1	.	-ssume	1
8	0	2	on	6
8	0	.	your	5
4	1	.	own	6
8	0	3	they	4
8	1	.	o-	6
8	0	.	-ffer	5
=3	=3	=3	=3	=3
8	1	.	coke	1
8	0	3	and	6
8	1	.	lots	5
8	0	.	of	6
8	1	.	dope	4
8	0	3	but	6
8	1	.	we	5
8	0	.	just	6
=4	=4	=4	=4	=4
8	1	.	leave	1
8	0	.	it	6
8	0	.	a-	5
4	1	.	-lone	6
8	0	4	it's	4
4	1	.	like	6
=5	=5	=5	=5	=5
4	1	.	that	1
4	1	.	y'all	6
4	1	3	y'all	5
8	.	.	.	6
8	0	3	but	4
=6	=6	=6	=6	=6
8	1	.	we	1
4	0	.	don't	6
4	1	.	quit	5
8	0	4	you	6
4	1	.	keep	4
=7	=7	=7	=7	=7
4	1	.	on	1
4	1	3	rock	6
4	1	3	shock	5
8	1	3	'cause	6
4	0	.	this	4
=8	=8	=8	=8	=8
8	0	.	is	1
4	1	.	it	6
2	.	.	.	5
!!!OTL:It's Tricky
!!!RTL:Raising Hell
!!!RRD:1987/02/08
!!!RRM:Profile
!!!RC#:5131
!!!BPP:57
!!!BPD:1987/04/11
!!!COC:Run-D.M.C.
!!!COL1:Run
!!!COM1:Joseph Ward Simmons
!!!CDT1:1964/11/14->2016/02/
!!!COL2:D.M.C.
!!!COM2:Darryl Matthews McDaniels
!!!CDT2:1964/05/31->2016/02/
!!!COC:Corporate name
!!!ENC:Nathaniel Condit-Schultz
!!!EED:Nathaniel Condit-Schultz
!!!RDT:2014/-2016/
!!!EST:In progress
=1	=1	=1	=1	=1
16	1	4	had	1
16	0	.	a	6
8	1	.	fly	5
8	1	.	girl	6
8	1	.	flo	4
8	1	1	called	6
8	1	.	her	5
16	1	.	ho-	6
16	0	.	-ney	3
8	.	.	.	6
=2	=2	=2	=2	=2
8	1	3	next	1
16	1	.	thing	6
16	0	.	she	5
8	1	.	spent	6
8	1	.	up	4
8	1	1	all	6
8	1	.	my	5
16	1	.	mo-	6
16	0	.	-ney	3
8	.	.	.	6
=3	=3	=3	=3	=3
8	1	3	left	1
16	1	.	you	6
16	0	.	in	5
8	1	.	debt	6
16	1	1	you	4
16	0	.	and	6
8	1	.	your	5
8	1	.	girl's	6
16	1	.	di-	3
16	0	.	-zzy	6
8	.	.	.	5
=4	=4	=4	=4	=4
8	1	3	stopped	1
16	1	.	mo-	6
16	0	.	-vin'	5
8	1	.	crack	6
16	1	1	but	4
16	0	.	you're	6
8	1	.	still	5
16	1	.	ge-	6
16	0	.	-ttin'	3
16	1	.	pi-	6
16	0	.	-ssy	5
8	.	.	.	6
=5	=5	=5	=5	=5
16	1	3	you	1
16	0	.	could	6
8	1	.	call	5
8	1	.	me	6
16	1	1	e-	4
16	0	.	-very-	6
8	1	.	-day	5
8	1	.	God	6
8	1	.	sent	3
16	.	.	.	6
16	0	3	like	5
=6	=6	=6	=6	=6
16	1	.	you	1
16	0	.	was	6
16	1	.	Lo-	5
16	0	.	-is	6
8	1	.	Lane	4
16	0	1	and	6
8	1	.	I	5
16	0	.	was	6
8	1	.	Clark	3
8	1	.	Kent	6
16	.	.	.	5
16	0	3	I	6
=7	=7	=7	=7	=7
8	1	.	spend	1
16	1	.	and	6
16	0	.	I	5
8	1	.	spend	6
16	1	1	and	4
16	0	.	you	6
8	1	.	spent	5
16	1	.	and	6
16	0	.	you	3
8	1	.	spent	6
16	1	3	now	5
16	0	.	my	6
=8	=8	=8	=8	=8
8	1	.	house	1
16	1	.	with	6
16	0	.	a	5
8	1	.	mouse	6
16	1	1	is	4
16	0	.	a	6
8	1	.	roach	5
16	1	.	with	6
16	0	.	a	3
8	1	.	tent	6
8	.	.	.	5
=1	=1	=1	=1	=1
16	1	4	Mar-	1
16	0	.	-y	6
16	1	.	Mar-	5
16	0	.	Y	6
16	1	.	Mar-	4
16	0	.	Y	6
8	1	1	you	5
8	1	.	cold	6
8	1	.	thumb	3
16	1	.	su-	6
16	0	.	-ckin'	5
8	.	.	.	6
=2	=2	=2	=2	=2
16	1	3	loo-	1
16	0	.	-kin'	6
8	1	.	for	5
8	1	.	you	6
8	1	1	but	4
8	1	.	you	6
8	1	.	keep	5
16	1	.	du-	6
16	0	.	-ckin'	3
16	.	.	.	6
16	0	3	I	5
=3	=3	=3	=3	=3
16	1	.	wa-	1
16	0	.	-nna	6
8	1	.	find	5
16	1	.	you	6
16	0	1	I	4
16	1	.	go-	6
16	0	.	-tta	5
8	1	.	tell	6
8	1	.	you	3
16	1	.	some-	6
8	0	.	-thin'	5
16	0	3	so	6
=4	=4	=4	=4	=4
8	1	.	just	1
8	1	.	be	6
16	1	.	qui-	5
16	0	.	-et	6
8	1	1	and	4
8	1	.	don't	6
8	1	.	say	5
16	1	.	nu-	6
16	0	.	-ttin'	3
8	.	.	.	6
=5	=5	=5	=5	=5
16	1	4	Mar-	1
16	0	.	-y	6
16	1	.	Mar-	5
16	0	.	-y	6
16	1	.	Mar-	4
16	0	.	Y	6
16	1	1	why	5
16	0	.	you	6
8	1	.	out	3
8	1	.	there	6
16	1	.	stun-	5
16	0	.	-tin'	6
16	.	.	.	4
16	0	3	su-	6
=6	=6	=6	=6	=6
16	1	.	-pposed	1
16	0	.	to	6
16	1	.	be	5
16	0	.	with	6
8	1	.	me	4
8	1	1	but	6
8	1	.	now	5
8	1	.	you're	6
16	1	.	fron-	3
16	0	.	-tin'	6
16	.	.	.	5
16	0	3	we	6
=7	=7	=7	=7	=7
16	1	.	star-	1
16	0	.	-ted	6
8	1	.	out	5
8	1	.	new	6
16	.	.	.	4
16	0	3	you	6
16	1	.	used	5
16	0	.	to	6
8	1	.	be	3
8	1	.	true	6
8	.	.	.	5
=8	=8	=8	=8	=8
8	1	3	now	1
8	1	.	you're	6
16	1	.	bu-	5
16	0	.	-ggin'	6
8	1	3	what's	4
8	1	.	wrong	6
8	1	.	with	5
8	1	.	you	6
8	.	.	.	3
=0	=0	=0	=0	=0
2.	.	.	.	1
4	1	4	now	6
=1	=1	=1	=1	=1
8	1	.	this	1
8	1	.	girl	6
16	1	.	mar-	5
16	0	.	-y	6
16	0	1	I	4
8	1	.	knew	6
8	1	.	so	5
8.	1	.	well	6
16	.	.	.	3
16	0	3	I	6
=2	=2	=2	=2	=2
16	1	.	met	1
16	0	.	her	6
16	1	.	on	5
16	0	.	the	6
8	1	.	road	4
32	0	1	in	6
32	0	.	a	5
8	1	.	fly	6
8	1	.	ho-	3
8.	1	.	-tel	6
8	.	.	.	5
=3	=3	=3	=3	=3
8	1	3	high	1
16	1	.	on	6
16	0	.	the	5
8	1	.	heels	6
8	1	1	and	4
16	1	.	ne-	6
8	0	.	-ver	5
4	1	.	failed	6
16	.	.	.	3
=4	=4	=4	=4	=4
8	1	3	clubs	1
16	0	.	and	6
16	0	.	the	5
8	1	.	pubs	6
16	0	1	is	4
8	1	.	where	6
8	1	.	she	5
4	1	.	dwelled	6
16	.	.	.	3
=5	=5	=5	=5	=5
24	1	4	stor-	1
24	0	.	-y	6
24	0	.	a-	5
8	1	.	-bout	6
16	1	.	Mar-	4
16	0	.	-y	6
8	1	.	was	5
8	1	1	well	6
16	0	.	to	3
8.	1	.	tell	6
16	.	.	.	5
16	0	3	she	6
=6	=6	=6	=6	=6
8	1	.	seemed	1
8	1	.	to	6
8	1	.	scheme	5
16	1	1	for	6
16	0	.	a	4
8	1	.	dream	6
16	0	.	to	5
8.	1	.	sell	6
16	.	.	.	3
16	0	3	she	6
=7	=7	=7	=7	=7
8	1	.	spent	1
8	1	.	a	6
8	1	.	night	5
8	1	.	locked	6
16	1	1	in	4
8	0	.	a	6
8.	1	.	cell	5
16	.	.	.	6
16	0	3	I	3
=8	=8	=8	=8	=8
8	1	.	knew	1
16	1	.	Mar-	6
16	0	.	-y	5
8	1	.	well	6
16	1	1	cause	4
16	0	.	she	6
16	1	.	Rai-	5
8	0	.	-sing	6
8.	1	.	Hell	3
8	.	.	.	6
=1	=1	=1	=1	=1
8	1	4	it's	1
8	1	.	not	6
16	1	.	Mar-	5
16	0	.	-y	6
16	1	1	who	4
16	0	.	was	6
8	1	.	quite	5
8	0	.	con-	6
16	1	.	-trar-	3
16	0	.	-y	6
8	.	.	.	5
=2	=2	=2	=2	=2
16	1	3	tal-	1
16	0	.	-kin'	6
8	1	.	'bout	5
16	1	.	Mar-	6
16	0	.	-y	4
16	1	1	who	6
16	0	.	was	5
16	1	.	al-	6
16	0	.	-ways	3
16	1	.	in	6
16	0	.	a	5
16	1	.	hu-	6
16	0	.	-rry	4
16	.	.	.	6
16	0	3	the	5
=3	=3	=3	=3	=3
8	1	.	things	1
8	1	.	she	6
16	1	.	nee-	5
16	0	.	-ded	6
8	1	1	were	4
8	1	.	ne-	6
8	1	.	-ce-	5
16	1	.	-ssar-	6
16	0	.	-y	3
16	.	.	.	6
16	0	3	she	5
=4	=4	=4	=4	=4
8	1	.	did	1
8	1	.	not	6
8	1	.	need	5
16	.	.	.	6
16	0	1	a	4
8	1	.	bus-	6
16	1	.	-ted	5
16	.	.	.	6
16	1	.	che-	3
16	0	.	-rry	6
8	.	.	.	5
=5	=5	=5	=5	=5
8	1	4	true	1
8	0	.	and	6
8	1	.	blue	5
8	1	1	just	6
16	1	.	like	4
16	0	.	a	6
8	1	.	blue-	5
16	1	.	-berr-	6
16	0	.	-y	3
8	.	.	.	6
=6	=6	=6	=6	=6
8	1	3	ask	1
16	1	.	if	6
16	0	.	she's	5
16	1	.	cra-	6
16	0	.	-zy	4
8	1	1	and	6
8	1	.	I'll	5
8	1	.	say	6
16	1	.	ver-	3
16	0	.	-y	6
8	.	.	.	5
=7	=7	=7	=7	=7
16	1	3	li-	1
16	0	.	-vin'	6
16	1	.	in	5
16	0	.	a	6
8	1	.	house	4
8	1	1	that's	6
8	1	.	out	5
16	1	.	on	6
16	0	.	the	3
16	1	.	prai-	6
16	0	.	-rie	5
16	.	.	.	6
16	0	3	I	4
=8	=8	=8	=8	=8
24	1	.	worr-	1
24	0	.	-y	6
24	0	.	a-	5
8	1	.	-bout	6
16	1	.	Mar-	4
16	0	.	-y	6
8	1	1	cause	5
16	1	.	Mar-	6
16	0	.	-y	3
8	1	.	is	6
16	1	.	scar-	5
16	0	.	-y	6
8	.	.	.	4
!!!OTL:Mary, Mary
!!!RTL:Tougher Than Leather
!!!RRD:1988/03/08
!!!RRM:Profile
!!!RC#:5211
!!!BPP:75
!!!BPD:1988/08/20
!!!COC:Run-D.M.C.
!!!COL1:Run
!!!COM1:Joseph Ward Simmons
!!!CDT1:1964/11/14->2016/02/
!!!COL2:D.M.C.
!!!COM2:Darryl Matthews McDaniels
!!!CDT2:1964/05/31->2016/02/
!!!ENC:Nathaniel Condit-Schultz
!!!EED:Nathaniel Condit-Schultz
!!!RDT:2014/-2016/
!!!EST:In progress
=1	=1	=1	=1	=1
8	1	3	day	1
8	0	.	when	6
8	1	.	I	5
8	0	.	was	6
8	1	.	chi-	4
8	0	.	-llin'	6
8	1	2	in	5
8	0	.	Ken-	6
=2	=2	=2	=2	=2
8	1	.	-tu-	1
8	0	.	-cky	6
4	1	.	fried	5
8	1	.	chi-	6
8	0	.	-cken	4
8	.	.	.	6
8	0	3	just	5
=3	=3	=3	=3	=3
8	1	.	min-	1
8	0	.	-din'	6
8	0	.	my	5
16	1	.	bus-	6
8	0	.	-iness	4
8.	.	.	.	6
8	1	3	ea-	5
8	0	.	-tin'	6
=4	=4	=4	=4	=4
8	1	.	food	1
8	0	.	and	6
8	1	.	fing-	5
8	0	.	-er	6
8	1	.	li-	4
8	0	.	-ckin'	6
8	.	.	.	5
8	0	3	this	6
=5	=5	=5	=5	=5
8	1	.	dude	1
8	.	.	.	6
4	1	.	walked	5
8	1	.	in	6
8	.	.	.	4
8	1	2	loo-	6
8	0	.	-kin'	5
=6	=6	=6	=6	=6
8	1	.	strange	1
8	0	1	and	6
8	1	.	kind	5
8	0	.	of	6
8	1	.	fu-	4
8	0	.	-nny	6
8	.	.	.	5
8	0	3	went	6
=7	=7	=7	=7	=7
8	1	.	up	1
8	.	.	.	6
8	1	1	to	5
8	0	.	the	6
8	1	.	front	4
8	.	.	.	6
8	1	2	with	5
8	0	.	a	6
=8	=8	=8	=8	=8
8	1	.	me-	1
8	0	.	-nu	6
8	1	1	and	5
8	0	.	his	6
8	1	.	mo-	4
8	0	.	-ney	6
8	.	.	.	5
8	0	3	he	6
=9	=9	=9	=9	=9
8	1	.	di-	1
8	0	.	-dn't	6
4	1	.	walk	5
4	1	.	straight	6
8	1	3	kind	4
8	0	.	of	6
=10	=10	=10	=10	=10
8	.	.	.	1
8	1	1	side	6
8	0	.	to	5
4.	1	.	side	6
8	.	.	.	4
8	0	3	he	6
=11	=11	=11	=11	=11
8	1	.	asked	1
8	0	.	this	6
4	1	.	old	5
8	1	.	la-	6
16	0	.	-dy	4
8	1	4	yo	6
16	1	.	yo	5
8	0	.	um	6
=12	=12	=12	=12	=12
16	.	.	.	1
16	0	3	is	6
16	1	.	this	5
16	0	.	Ken-	6
8	1	.	-tu-	4
8	0	.	-cky	6
4	1	.	fried	5
8	.	.	.	6
8	0	4	the	3
=13	=13	=13	=13	=13
8	1	.	la-	1
8	0	.	-dy	6
4	1	.	said	5
4	1	.	yeah	6
8	1	3	smiled	4
8	0	.	and	6
=14	=14	=14	=14	=14
8	1	.	he	1
4	0	.	smiled	6
8	1	.	back	5
8	.	.	.	6
8	0	3	he	4
8	1	.	gave	6
8	0	.	a	5
=15	=15	=15	=15	=15
8	1	.	quar-	1
8	0	.	-ter	6
8	1	3	and	5
8	0	.	his	6
8	1	.	or-	4
8	0	.	-der	6
4	1	4	small	5
=16	=16	=16	=16	=16
4	1	.	fries	1
4	1	3	Big	6
4	1	.	Mac	5
4	.	.	.	6
=1	=1	=1	=1	=1
8	1	4	day	1
8	0	.	you	6
8	1	.	won	5
8	0	.	a	6
8	1	.	ti-	4
8	0	.	-cket	6
8	1	.	to	5
8	0	.	see	6
=2	=2	=2	=2	=2
4	1	.	doc-	1
8	0	.	-tor	6
4.	1	.	J	5
4	.	.	.	6
=3	=3	=3	=3	=3
4	1	3	front	1
4	1	.	row	6
4	1	.	seat	5
4	1	3	in	6
=4	=4	=4	=4	=4
4	1	.	free	1
4	1	1	no	6
4	1	.	pay	5
4	.	.	.	6
=5	=5	=5	=5	=5
8	1	3	ra-	1
8	0	.	-di-	6
8	1	.	-o	5
8	0	.	in	6
4	1	.	hand	4
4	.	.	.	6
=6	=6	=6	=6	=6
4	1	3	snacks	1
4	1	.	by	6
4	1	.	feet	5
4	.	.	.	6
=7	=7	=7	=7	=7
8	1	3	game's	1
8	0	.	a-	6
8	1	.	-bout	5
8	0	.	to	6
8	1	.	start	4
8	0	2	you	6
8	1	.	ki-	5
8	0	.	-ckin'	6
=8	=8	=8	=8	=8
8	1	.	pop-	1
8	0	.	-corn	6
8	1	.	to	5
8	0	.	the	6
4	1	.	beat	4
8	.	.	.	6
8	0	3	you	5
=9	=9	=9	=9	=9
8	1	.	fi-	1
8	0	.	-na-	6
4	1	.	-lly	5
4	1	.	up	6
4	.	.	.	4
=10	=10	=10	=10	=10
4	1	3	Doc's	1
8	1	.	gone	6
8	0	.	to	5
4	1	.	town	6
8	1	3	round	4
8	0	.	his	6
=11	=11	=11	=11	=11
8	1	.	back	1
8	.	.	.	6
8	1	3	through	5
8	0	.	the	6
8	1	.	hoop	4
8	.	.	.	6
8	1	3	then	5
8	0	.	you	6
=12	=12	=12	=12	=12
4	1	.	scream	1
4	1	2	touch-	6
4	1	.	-down	5
4	.	.	.	6
=0	=0	=0	=0	=0
2	.	.	.	1
8	.	.	.	6
8	0	4	the	5
8	1	.	o-	6
8	0	.	-ther	4
=1	=1	=1	=1	=1
8	1	.	day	1
8	0	3	a-	6
8	1	.	-round	5
8	0	.	the	6
8	1	.	way	4
8	0	3	I	6
8	1	.	seen	5
8	0	.	you	6
=2	=2	=2	=2	=2
8	1	.	i-	1
8	0	.	-llin'	6
8	1	.	at	5
8	0	.	a	6
16	1	.	par-	4
16	0	.	-ty	6
8	1	4	drunk	5
8	1	.	as	6
8	0	.	a	3
=3	=3	=3	=3	=3
8	1	.	skunk	1
8	0	3	you	6
8	1	.	i-	5
8	0	.	-llin'	6
8	1	.	punk	4
8	0	3	and	6
8	1	.	in	5
8	0	.	your	6
=4	=4	=4	=4	=4
8	1	.	left	1
8	0	.	hand	6
8	1	.	was	5
8	0	.	Ba-	6
16	1	.	-car-	4
16	0	.	-di	6
8	0	4	you	5
8	1	.	went	6
16	0	.	up	3
16	.	.	.	6
=5	=5	=5	=5	=5
16	1	.	to	1
8	0	.	this	6
8	1	.	fly	5
8.	1	.	girl	6
8	0	1	and	4
8.	1	.	said	6
16	.	.	.	5
8	0	3	yo	6
=6	=6	=6	=6	=6
8	1	.	yo	1
16	1	.	can	6
16	0	.	I	5
16	1	.	get	6
8	0	.	this	4
8.	1	.	dance	6
8	0	3	she	5
8	1	.	smelt	6
8	0	.	your	3
=7	=7	=7	=7	=7
8	1	.	breath	1
8	0	3	and	6
8	1	.	then	5
8	0	.	she	6
8	1	.	left	4
8	0	.	you	6
8	1	.	stan-	5
8	0	.	-din'	6
=8	=8	=8	=8	=8
8	1	3	in	1
8	0	.	your	6
16	1	.	i-	5
8	0	.	-llin'	6
4	1	.	stance	4
16	.	.	.	6
4	.	.	.	5
=1	=1	=1	=1	=1
8	1	4	di-	1
8	0	.	-nner	6
8	.	.	.	5
8	0	3	you	6
8	1	.	ate	4
8	0	.	it	6
8	.	.	.	5
8	0	3	there	6
=2	=2	=2	=2	=2
8	1	.	is	1
4	0	.	none	6
4	1	.	left	5
8	.	.	.	6
8	1	3	it	4
8	0	.	was	6
=3	=3	=3	=3	=3
8	1	.	sal-	1
8	0	.	-ty	6
8	.	.	.	5
8	0	3	with	6
8	1	.	bu-	4
4	0	.	-tter	6
8	0	3	and	5
=4	=4	=4	=4	=4
8	1	.	it	1
4	0	.	was	6
4.	1	.	def	5
8	1	4	you	6
8	0	.	pro-	4
=5	=5	=5	=5	=5
8	1	.	-cee-	1
8.	0	.	-ded	6
16	.	.	.	5
16	0	3	to	6
16	.	.	.	4
8	1	.	eat	6
8	0	.	it	5
8	.	.	.	6
8	0	3	cos	3
=6	=6	=6	=6	=6
8	1	.	you	1
8	0	.	was	6
8	1	.	in	5
16	0	.	the	6
4	1	.	mood	4
16	.	.	.	6
8	.	.	.	5
8	0	4	but	6
=7	=7	=7	=7	=7
8	1	.	homes	1
8	0	.	you	6
8	1	.	did	5
8	0	.	not	6
8	1	.	read	4
8	0	1	it	6
8	1	.	was	5
8	0	.	a	6
=8	=8	=8	=8	=8
8	1	.	can	1
8	0	.	of	6
4	1	.	dog	5
4	1	.	food	6
4	.	.	.	4
!!!OTL:You Be Illin'
!!!RTL:Raising Hell
