=1	=1	=1	=1	=1
16	0	3	on	7.58496
8	1	.	what	6.58496
=12	=12	=12	=12	=12
16	1	.	me	2.58496
16	0	.	and	7.58496
16	0	.	my	6.58496
16	1	.	ho-	7.58496
16	0	.	-mey	5.58496
8	1	.	Snoop	7.58496
8	1	.	Dogg	6.58496
8	1	.	came	7.58496
16	0	.	to	4.58496
8	1	.	do	7.58496
8	.	.	.	6.58496
=0	=0	=0	=0	=0
2	.	.	.	2.58496
8	.	.	.	7.58496
16	1	4	Fa-	6.58496
16	0	.	-llin'	7.58496
16	1	.	back	5.58496
16	0	.	on	7.58496
16	0	.	that	6.58496
8.	1	.	ass	7.58496
=1	=1	=1	=1	=1
16	1	.	with	2.58496
16	0	.	a	7.58496
16	1	.	hell-	6.58496
16	0	.	-a-	7.58496
8	1	.	-fied	5.58496
8	1	.	gang-	7.58496
16	0	.	-sta	6.58496
8	1	.	lean	7.58496
16	.	.	.	4.58496
16	1	3	Ge-	7.58496
16	0	.	-ttin'	6.58496
=2	=2	=2	=2	=2
16	1	.	fun-	2.58496
16	0	.	-ky	7.58496
16	1	.	on	6.58496
16	0	.	the	7.58496
8	1	.	mic	5.58496
16	1	.	like	7.58496
16	0	.	a	6.58496
8	1	.	old	7.58496
16	1	.	batch	4.58496
16	0	.	of	7.58496
16	1	.	co-	6.58496
8	0	.	-llard	7.58496
8	1	.	greens	5.58496
=3	=3	=3	=3	=3
16	.	.	.	2.58496
16	1	3	It's	7.58496
16	0	.	the	6.58496
24	1	.	ca-	7.58496
24	0	.	-pi-	5.58496
24	0	.	-tal	7.58496
16	1	.	S	6.58496
16	0	.	oh	7.58496
16	1	.	yes	4.58496
16	0	.	I'm	7.58496
16	1	.	fresh	6.58496
16	0	.	N	7.58496
24	1	.	dou-	5.58496
24	0	.	-ble	7.58496
24	0	.	O	6.58496
16	1	.	P	7.58496
16	.	.	.	3.58496
=4	=4	=4	=4	=4
16	1	3	D	2.58496
16	0	.	O	7.58496
16	1	.	dou-	6.58496
16	0	.	-ble	7.58496
16	1	.	G	5.58496
16	0	.	Y	7.58496
16	1	.	D	6.58496
16	0	.	O	7.58496
16	1	.	dou-	4.58496
16	0	.	-ble	7.58496
16	1	.	G	6.58496
16	0	.	ya	7.58496
8	1	.	see	5.58496
8	.	.	.	7.58496
=5	=5	=5	=5	=5
16	1	3	Sho-	2.58496
16	0	.	-win'	7.58496
8	1	.	much	6.58496
8	1	.	flex	7.58496
16	1	.	when	5.58496
16	0	.	it's	7.58496
16	1	.	time	6.58496
16	0	.	to	7.58496
